Timestamp(UTC),EAST_LONGITUDE(deg),NORTH_LATITUDE(deg),ID(-),T(degC),RH(%),LightVOC(ADU),HeavyVOC(ADC),Ozone(ADU),CO(ADU),CO2(ADU),Elevation(ft),Distance From Road (miles)
2024-10-26T09:11:50.00+00:00,-105.889797,39.709691,YPOD,10.79,21.82,820,1375,1562,3619,182,11755.5778,1.34273761
2024-10-26T09:12:00.00+00:00,-105.889801,39.709692,YPOD,10.82,21.67,816,1355,1559,3642,180,11755.5778,1.342892616
2024-10-26T09:12:09.00+00:00,-105.889806,39.709694,YPOD,10.84,21.71,813,1333,1555,3668,177,11755.5778,1.343133018
2024-10-26T09:12:19.00+00:00,-105.889809,39.709695,YPOD,10.89,21.41,808,1317,1545,3688,176,11755.5778,1.343264842
2024-10-26T09:12:28.00+00:00,-105.889863,39.709709,YPOD,10.94,20.68,799,1295,1526,3734,179,11762.13948,1.345390848
2024-10-26T09:12:40.00+00:00,-105.889938,39.709739,YPOD,11.02,19.94,791,1259,1533,3774,182,11771.65392,1.349004245
2024-10-26T09:12:49.00+00:00,-105.890011,39.709761,YPOD,11.08,20.03,788,1228,1530,3807,179,11777.55943,1.352080067
2024-10-26T09:13:00.00+00:00,-105.890102,39.70979,YPOD,11.15,19.87,784,1194,1526,3857,173,11787.73004,1.356019999
2024-10-26T09:13:10.00+00:00,-105.890186,39.709812,YPOD,11.2,19.79,781,1165,1526,3871,173,11797.57256,1.359369744
2024-10-26T09:13:21.00+00:00,-105.890232,39.709871,YPOD,11.28,19.26,774,1137,1514,3874,174,11808.07124,1.364109372
2024-10-26T09:13:31.00+00:00,-105.890299,39.709923,YPOD,11.34,19.22,773,1114,1526,3872,174,11813.32059,1.368915891
2024-10-26T09:13:42.00+00:00,-105.890338,39.709955,YPOD,11.4,18.96,771,1098,1517,3833,172,11817.91376,1.371821488
2024-10-26T09:13:51.00+00:00,-105.890538,39.710022,YPOD,11.44,19.39,774,1086,1539,3830,173,11831.36521,1.38074586
2024-10-26T09:14:03.00+00:00,-105.890579,39.710056,YPOD,11.51,20.51,783,1074,1565,3775,178,11835.95838,1.383827964
2024-10-26T09:14:12.00+00:00,-105.890624,39.710103,YPOD,11.58,20.47,785,1070,1547,3754,183,11843.8324,1.387807472
2024-10-26T09:14:22.00+00:00,-105.890699,39.710124,YPOD,11.61,19.83,782,1069,1535,3696,186,11847.11324,1.390913688
2024-10-26T09:14:31.00+00:00,-105.890722,39.710176,YPOD,11.66,19.02,776,1070,1525,3670,188,11852.69067,1.394669082
2024-10-26T09:14:41.00+00:00,-105.89075,39.710244,YPOD,11.72,19.09,776,1067,1545,3629,186,11860.2366,1.399530056
2024-10-26T09:14:50.00+00:00,-105.890761,39.710307,YPOD,11.77,19.6,781,1070,1576,3642,185,11865.81403,1.403673146
2024-10-26T09:15:00.00+00:00,-105.890797,39.710379,YPOD,11.83,20.31,886,1079,1633,3629,185,11873.68804,1.408974684
2024-10-26T09:15:11.00+00:00,-105.890782,39.71046,YPOD,11.86,19.49,852,1083,1541,3606,185,11880.57781,1.413603946
2024-10-26T09:15:20.00+00:00,-105.890752,39.710547,YPOD,11.9,18.95,827,1077,1540,3640,185,11882.54631,1.418252629
2024-10-26T09:15:32.00+00:00,-105.890731,39.710627,YPOD,11.94,19.19,811,1065,1547,3659,185,11885.82715,1.422694323
2024-10-26T09:15:41.00+00:00,-105.890737,39.710694,YPOD,11.98,19.34,803,1054,1537,3720,183,11891.0765,1.426979329
2024-10-26T09:15:52.00+00:00,-105.890762,39.710785,YPOD,11.99,18.57,790,1049,1531,3780,179,11892.71692,1.433201039
2024-10-26T09:16:02.00+00:00,-105.890769,39.710866,YPOD,12.02,19.23,790,1040,1549,3781,175,11895.66967,1.438380798
2024-10-26T09:16:13.00+00:00,-105.890784,39.710957,YPOD,12.04,19.7,791,1036,1553,3766,173,11900.26285,1.444371556
2024-10-26T09:16:23.00+00:00,-105.890783,39.711079,YPOD,12.06,19.73,791,1036,1559,3762,174,11902.55944,1.451913805
2024-10-26T09:16:32.00+00:00,-105.890783,39.711174,YPOD,12.1,20.28,796,1033,1572,3712,177,11904.19986,1.457811738
2024-10-26T09:16:42.00+00:00,-105.890757,39.71125,YPOD,12.12,20.13,796,1036,1556,3690,179,11903.2156,1.461931182
2024-10-26T09:16:51.00+00:00,-105.890748,39.71136,YPOD,12.15,19.28,788,1040,1532,3699,179,11904.85602,1.468567943
2024-10-26T09:17:01.00+00:00,-105.890757,39.711432,YPOD,12.16,18.19,778,1040,1513,3685,178,11906.16836,1.473259358
2024-10-26T09:17:14.00+00:00,-105.890767,39.711519,YPOD,12.18,18.42,774,1028,1538,3726,178,11908.46495,1.478910766
2024-10-26T09:17:24.00+00:00,-105.890771,39.711598,YPOD,12.2,18.38,772,1025,1525,3729,176,11910.10537,1.483928987
2024-10-26T09:17:33.00+00:00,-105.890765,39.711712,YPOD,12.22,18,767,1022,1516,3708,173,11914.37046,1.49090822
2024-10-26T09:17:45.00+00:00,-105.890773,39.711736,YPOD,12.25,18.23,766,1014,1520,3714,173,11914.37046,1.492589126
2024-10-26T09:17:54.00+00:00,-105.890785,39.711804,YPOD,12.28,17.92,764,1009,1516,3711,179,11918.63555,1.497110066
2024-10-26T09:18:05.00+00:00,-105.89078,39.711906,YPOD,12.3,18.2,765,1001,1533,3708,182,11922.90064,1.503374381
2024-10-26T09:18:15.00+00:00,-105.890804,39.71193,YPOD,12.32,18.55,769,995,1545,3702,183,11924.54106,1.505417605
2024-10-26T09:18:28.00+00:00,-105.890817,39.711993,YPOD,12.34,19.22,776,991,1538,3651,184,11928.14999,1.509652231
2024-10-26T09:18:32.00+00:00,-105.890839,39.712057,YPOD,12.35,18.7,775,993,1538,3646,185,11933.72742,1.514153103
2024-10-26T09:18:40.00+00:00,-105.890854,39.712132,YPOD,12.37,18.51,774,992,1538,3657,188,11937.33634,1.519185686
2024-10-26T09:18:51.00+00:00,-105.890875,39.712212,YPOD,12.4,18.05,769,989,1523,3679,188,11947.17886,1.524667503
2024-10-26T09:18:55.00+00:00,-105.890888,39.712287,YPOD,12.41,18.05,769,988,1533,3688,187,11952.4282,1.529657996
2024-10-26T09:19:03.00+00:00,-105.890922,39.712349,YPOD,12.42,17.81,765,985,1517,3681,187,11959.97414,1.534304715
2024-10-26T09:19:13.00+00:00,-105.890965,39.712397,YPOD,12.44,17.77,764,981,1524,3714,188,11964.8954,1.538275606
2024-10-26T09:19:22.00+00:00,-105.890984,39.712432,YPOD,12.46,17.47,758,977,1511,3695,183,11967.84815,1.540894384
2024-10-26T09:19:32.00+00:00,-105.890992,39.712429,YPOD,12.48,17.71,761,971,1534,3699,178,11967.84815,1.54088567
2024-10-26T09:19:41.00+00:00,-105.891,39.712491,YPOD,12.51,18.91,771,964,1571,3634,180,11977.0345,1.54495015
2024-10-26T09:19:53.00+00:00,-105.891045,39.712531,YPOD,12.52,19.15,777,967,1548,3614,190,11983.2681,1.548464355
2024-10-26T09:20:02.00+00:00,-105.891081,39.712576,YPOD,12.56,18.37,774,972,1548,3596,195,11993.4387,1.552090635
2024-10-26T09:20:13.00+00:00,-105.891111,39.712618,YPOD,12.58,18.06,772,972,1547,3628,189,11997.37571,1.555394535
2024-10-26T09:20:23.00+00:00,-105.891155,39.712674,YPOD,12.61,18.25,772,970,1540,3646,187,12008.20248,1.559889524
2024-10-26T09:20:34.00+00:00,-105.891173,39.712734,YPOD,12.63,17.61,765,971,1521,3661,189,12019.35734,1.564052033
2024-10-26T09:20:43.00+00:00,-105.891225,39.712774,YPOD,12.66,17.68,764,968,1534,3703,185,12026.57519,1.567724171
2024-10-26T09:20:55.00+00:00,-105.891254,39.712811,YPOD,12.71,18.07,769,967,1561,3699,182,12033.79304,1.570692646
2024-10-26T09:21:04.00+00:00,-105.891289,39.712853,YPOD,12.74,18.8,777,972,1583,3682,186,12038.7143,1.574109109
2024-10-26T09:21:15.00+00:00,-105.891293,39.712875,YPOD,12.79,19.04,782,979,1567,3688,188,12043.63556,1.575576647
2024-10-26T09:21:25.00+00:00,-105.891308,39.712887,YPOD,12.84,18.62,780,987,1554,3648,183,12045.93214,1.576665111
2024-10-26T09:21:34.00+00:00,-105.891329,39.712947,YPOD,12.87,17.69,773,991,1532,3668,181,12055.1185,1.580894309
2024-10-26T09:21:44.00+00:00,-105.891322,39.71302,YPOD,12.91,17.5,770,988,1551,3672,174,12063.64868,1.585311217
2024-10-26T09:21:53.00+00:00,-105.891309,39.713077,YPOD,12.95,18.23,776,984,1571,3702,166,12073.16312,1.5885946
2024-10-26T09:22:03.00+00:00,-105.891283,39.713137,YPOD,13,17.78,772,988,1542,3671,166,12080.38096,1.591780624
2024-10-26T09:22:14.00+00:00,-105.891308,39.713193,YPOD,13.03,17.16,765,992,1533,3710,174,12087.59881,1.595851364
2024-10-26T09:22:24.00+00:00,-105.891316,39.713229,YPOD,13.05,16.34,755,994,1512,3715,176,12097.11325,1.598289231
2024-10-26T09:22:35.00+00:00,-105.891306,39.713226,YPOD,13.08,15.91,747,990,1514,3702,175,12092.19199,1.597879077
2024-10-26T09:22:46.00+00:00,-105.891306,39.713226,YPOD,13.1,15.95,743,985,1518,3722,173,12092.19199,1.597879077
2024-10-26T09:22:56.00+00:00,-105.891315,39.713264,YPOD,13.14,16.06,742,979,1523,3758,174,12102.36259,1.600465147
2024-10-26T09:23:07.00+00:00,-105.891335,39.713311,YPOD,13.16,15.92,740,988,1515,3775,175,12108.59619,1.60386036
2024-10-26T09:23:16.00+00:00,-105.89131,39.713353,YPOD,13.18,15.77,739,998,1528,3783,170,12114.5017,1.605947094
2024-10-26T09:23:28.00+00:00,-105.891338,39.713388,YPOD,13.22,15.77,736,1007,1517,3756,168,12123.68805,1.608765156
2024-10-26T09:23:37.00+00:00,-105.891328,39.713403,YPOD,13.26,15.77,740,1014,1562,3760,170,12126.64081,1.609487486
2024-10-26T09:23:47.00+00:00,-105.891313,39.713413,YPOD,13.29,16.9,750,1008,1570,3750,171,12126.64081,1.609785787
2024-10-26T09:23:57.00+00:00,-105.891314,39.713413,YPOD,13.32,16.86,754,1010,1555,3761,173,12126.64081,1.609807806
2024-10-26T09:24:08.00+00:00,-105.891334,39.713392,YPOD,13.34,17.02,756,1008,1563,3770,179,12120.7353,1.608928301
2024-10-26T09:24:17.00+00:00,-105.891328,39.713394,YPOD,13.37,16.83,758,1032,1574,3800,182,12126.64081,1.608921657
2024-10-26T09:24:29.00+00:00,-105.891321,39.713404,YPOD,13.41,16.44,755,1072,1558,3803,184,12126.64081,1.609396054
2024-10-26T09:24:38.00+00:00,-105.891311,39.713414,YPOD,13.47,15.66,748,1108,1547,3774,182,12126.64081,1.609804644
2024-10-26T09:24:49.00+00:00,-105.891305,39.713464,YPOD,13.49,15.19,743,1149,1539,3781,177,12137.79566,1.612818087
2024-10-26T09:25:00.00+00:00,-105.891266,39.713486,YPOD,13.51,15.05,740,1157,1545,3749,178,12135.17099,1.613347781
2024-10-26T09:25:04.00+00:00,-105.891268,39.713535,YPOD,13.52,15.09,739,1154,1539,3765,179,12147.3101,1.616477475
2024-10-26T09:25:12.00+00:00,-105.891266,39.713552,YPOD,13.53,15.2,738,1149,1555,3740,179,12147.3101,1.617504711
2024-10-26T09:25:21.00+00:00,-105.891233,39.713563,YPOD,13.55,15.2,739,1175,1560,3762,172,12149.93477,1.617478405
2024-10-26T09:25:31.00+00:00,-105.891185,39.713576,YPOD,13.56,14.85,735,1191,1533,3763,170,12146.32585,1.617254926
2024-10-26T09:25:40.00+00:00,-105.891161,39.713584,YPOD,13.58,14.58,729,1191,1516,3779,173,12142.71692,1.617239533
2024-10-26T09:25:50.00+00:00,-105.891164,39.713571,YPOD,13.58,14.54,727,1189,1536,3774,175,12142.71692,1.616484201
2024-10-26T09:26:01.00+00:00,-105.891148,39.713571,YPOD,13.56,14.61,725,1180,1518,3799,174,12142.71692,1.616137717
2024-10-26T09:26:11.00+00:00,-105.891148,39.713571,YPOD,13.53,14.46,720,1161,1509,3810,171,12142.71692,1.616137717
2024-10-26T09:26:22.00+00:00,-105.891149,39.713572,YPOD,13.5,14.26,714,1132,1496,3845,166,12142.71692,1.61622247
2024-10-26T09:26:31.00+00:00,-105.891147,39.713571,YPOD,13.47,14.61,716,1104,1518,3811,165,12142.71692,1.616116075
2024-10-26T09:26:43.00+00:00,-105.891134,39.713595,YPOD,13.46,15.19,719,1076,1496,3857,167,12148.29435,1.617349908
2024-10-26T09:26:54.00+00:00,-105.89107,39.713601,YPOD,13.44,13.91,705,1063,1461,3921,168,12141.0765,1.616349442
2024-10-26T09:26:58.00+00:00,-105.891059,39.713598,YPOD,13.43,13.75,702,1055,1458,3934,168,12141.0765,1.615923386
2024-10-26T09:27:06.00+00:00,-105.891087,39.713587,YPOD,13.41,13.68,699,1042,1470,3974,165,12139.108,1.615830814
2024-10-26T09:27:15.00+00:00,-105.891074,39.713575,YPOD,13.38,13.64,694,1030,1460,3971,162,12135.17099,1.614792779
2024-10-26T09:27:25.00+00:00,-105.891076,39.713587,YPOD,13.37,14.14,700,1018,1508,3967,162,12135.17099,1.615593951
2024-10-26T09:27:35.00+00:00,-105.891082,39.713588,YPOD,13.37,15.51,714,1019,1544,3933,164,12139.108,1.615786302
2024-10-26T09:27:44.00+00:00,-105.891073,39.713592,YPOD,13.37,16.75,735,1078,1634,3914,166,12141.0765,1.615845293
2024-10-26T09:27:54.00+00:00,-105.891064,39.713582,YPOD,13.38,17.76,755,1158,1664,3888,165,12135.17099,1.615019821
2024-10-26T09:28:03.00+00:00,-105.89107,39.713593,YPOD,13.38,17.87,797,1228,1752,3830,163,12141.0765,1.615843936
2024-10-26T09:28:13.00+00:00,-105.891081,39.713584,YPOD,13.38,18.07,817,1275,1666,3801,163,12139.108,1.615512075
2024-10-26T09:28:22.00+00:00,-105.891074,39.713589,YPOD,13.38,17.76,835,1628,2248,3754,168,12135.17099,1.615677265
2024-10-26T09:28:32.00+00:00,-105.89106,39.713586,YPOD,13.38,18.31,948,3302,2923,3744,173,12135.17099,1.615186547
2024-10-26T09:28:42.00+00:00,-105.891082,39.713579,YPOD,13.38,18.11,985,4572,2579,3740,169,12139.108,1.615217757
2024-10-26T09:28:51.00+00:00,-105.891085,39.713592,YPOD,13.37,17.8,964,4934,2532,3759,163,12145.01351,1.616103595
2024-10-26T09:29:01.00+00:00,-105.8911,39.71358,YPOD,13.37,19.24,1083,6329,3734,3788,163,12139.108,1.615668876
2024-10-26T09:29:11.00+00:00,-105.891105,39.713583,YPOD,13.36,19.94,1192,7899,3882,3813,165,12139.108,1.615966178
2024-10-26T09:29:22.00+00:00,-105.891105,39.713583,YPOD,13.33,20.95,1258,9016,3918,3869,166,12139.108,1.615966178
2024-10-26T09:29:31.00+00:00,-105.891105,39.713583,YPOD,13.33,19.57,1184,9073,3227,3933,162,12139.108,1.615966178
2024-10-26T09:29:43.00+00:00,-105.891105,39.713583,YPOD,13.31,16.77,1025,8116,2579,3976,158,12139.108,1.615966178
2024-10-26T09:29:52.00+00:00,-105.891105,39.713583,YPOD,13.3,15.73,941,7210,2292,3959,162,12139.108,1.615966178
2024-10-26T09:30:03.00+00:00,-105.891105,39.713583,YPOD,13.27,14.95,874,6164,2083,3976,164,12139.108,1.615966178
2024-10-26T09:30:13.00+00:00,-105.891105,39.713583,YPOD,13.27,15.61,850,5399,1978,3996,162,12139.108,1.615966178
2024-10-26T09:30:24.00+00:00,-105.89108,39.713596,YPOD,13.27,16.12,831,4653,1899,3984,163,12145.01351,1.616248656
2024-10-26T09:30:33.00+00:00,-105.891076,39.71361,YPOD,13.31,16.08,818,4159,1845,3977,166,12141.0765,1.617047178
2024-10-26T09:30:45.00+00:00,-105.89107,39.713608,YPOD,13.34,14.76,787,3676,1747,3980,163,12141.0765,1.616791785
2024-10-26T09:30:54.00+00:00,-105.891057,39.71359,YPOD,13.37,14.07,769,3347,1729,3988,161,12135.17099,1.615374827
2024-10-26T09:31:05.00+00:00,-105.891084,39.713592,YPOD,13.38,14.18,757,3043,1703,4007,163,12145.01351,1.616082061
2024-10-26T09:31:15.00+00:00,-105.891074,39.713579,YPOD,13.38,13.87,745,2852,1667,3962,165,12135.17099,1.61504548
2024-10-26T09:31:26.00+00:00,-105.891066,39.713583,YPOD,13.4,13.68,735,2664,1656,3912,172,12135.17099,1.61512603
2024-10-26T09:31:36.00+00:00,-105.891065,39.713584,YPOD,13.43,13.87,732,2541,1647,3863,172,12135.17099,1.615167705
2024-10-26T09:31:47.00+00:00,-105.891058,39.713599,YPOD,13.43,13.48,725,2424,1624,3793,168,12141.0765,1.615965094
2024-10-26T09:31:56.00+00:00,-105.891071,39.713587,YPOD,13.45,13.33,717,2323,1606,3755,166,12135.17099,1.615486344
2024-10-26T09:32:08.00+00:00,-105.891077,39.713582,YPOD,13.47,13.29,714,2226,1614,3715,159,12135.17099,1.615299596
2024-10-26T09:32:17.00+00:00,-105.891077,39.713582,YPOD,13.47,13.48,714,2159,1607,3692,157,12135.17099,1.615299596
2024-10-26T09:32:28.00+00:00,-105.891069,39.713591,YPOD,13.49,13.36,712,2089,1601,3645,161,12135.17099,1.615696053
2024-10-26T09:32:38.00+00:00,-105.891089,39.713586,YPOD,13.48,13.25,710,2039,1585,3641,166,12139.108,1.615810731
2024-10-26T09:32:49.00+00:00,-105.891117,39.713571,YPOD,13.47,13.29,710,1976,1601,3623,168,12139.108,1.615467466
2024-10-26T09:32:59.00+00:00,-105.891126,39.713578,YPOD,13.46,14.18,720,1931,1626,3603,169,12142.71692,1.616103821
